Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,-logq,logfc
3.01_313.1551m/z,313.1551112,3.00855,0.15511120000002165,True,True,0.06768679729956116,0.04799666993519846,True,True, Media,0.01,47.97474492,1.6810126742854463,3.641630779491855,3.086082917458149,-6.643856189774724
2.63_97.5278m/z,97.52779432,2.631183333,0.5277943199999982,True,True,0.10094172967838057,0.09848888160540648,True,False, 0um_Ce 250um_Ce insource,100.0,43.07017422666666,1.6341766285661037,0.6939675084101851,,6.643856189774724
0.77_97.0292m/z,97.02915229,0.767066667,0.02915228999999897,True,True,0.19737900501881486,0.09011637630459887,True,False, 0um_Ce 250um_Ce Media insource,0.4926040826184033,47.91054683666667,1.68043112779389,3.1754126085803014,,-1.0214995101911366
3.21_209.5445m/z,209.5445157,3.20735,0.5445157000000052,True,True,0.1995456399280238,0.12519633146224335,True,False, 0um_Ce 250um_Ce insource,100.0,43.012970274444456,1.6335994339342401,1.576722889797498,,6.643856189774724
2.17_339.1114m/z,339.1114178,2.16885,0.11141780000002656,True,True,0.20995897481639084,0.18159511839395628,True,True, 0um_Ce 250um_Ce Media,6.192082702589575,42.95354144777777,1.6329989764983912,2.436270175826289,2.11196883774932,2.6304247405099477
0.70_802.9613m/z,802.9612852999999,0.7028,0.9612852999998722,True,True,0.6627894875616672,0.7119917010603816,False,True, 0um_Ce 250um_Ce Media cv,0.010420375160227868,48.14929536888889,1.6825899359124226,5.6266523515850535,,-6.58444897050215
1.96_225.1458m/z,225.1457856,1.96245,0.14578560000001062,True,True,0.09658877485421484,0.10177357803686524,True,False, Media insource,0.01,58.74389948277778,1.7689627720751449,1.7630111572962168,,-6.643856189774724
3.86_292.0662m/z,292.0661919,3.862216667,0.06619189999997843,True,True,0.5505252429239544,0.20854844827916644,False,True, 250um_Ce cv,100.0,42.56362240111111,1.6290385817369055,0.3679270396694669,,6.643856189774724
4.45_371.0786m/z,371.0786406,4.4453,0.07864060000002837,True,True,0.8272812692215109,0.7004520899659255,False,False, 250um_Ce cv insource,89.20091646898014,42.66603063666667,1.6300822408724671,0.4343434047750682,,6.478986627661424
0.94_288.0635n,289.0707569,0.93775,0.07075689999999213,True,True,0.12354029398836736,0.0964850652995883,True,True, 0um_Ce 250um_Ce Media,1.610010358989259,42.57840228111112,1.6291893608713135,2.2711032946065024,1.9784883099760304,0.6870699708332798
2.08_409.8904m/z,409.8903543,2.08315,0.8903543000000127,True,True,0.05011912619991183,0.0486910506055797,True,True, Media,0.01,47.35989101888888,1.6754106943493725,4.171752986833183,3.5024313856492206,-6.643856189774724
0.84_330.0616m/z,330.0616202,0.838483333,0.06162019999999304,True,True,0.16962118193460204,0.1686178783034877,True,False, Media insource,0.01,47.30449221555556,1.6749023849616973,1.3206205886838205,,-6.643856189774724
0.68_560.8734m/z,560.8734429,0.6820666670000001,0.8734428999999864,True,True,0.14721957501524846,0.1327013305801144,True,True, 0um_Ce 250um_Ce Media,2.3593221405297027,40.22908055111111,1.6045401067412342,3.268039665319898,2.7842587809314936,1.2383724168032497
5.84_401.1189m/z,401.1188737,5.839733333,0.11887369999999466,True,True,0.5014877227072294,0.10563980236720608,True,True, 250um_Ce,100.0,42.546413534444454,1.6288629569506432,0.3679270396694667,0.35009991590148004,6.643856189774724
1.89_179.1282m/z,179.128219,1.89105,0.12821900000000142,True,True,0.5209657698362969,0.14745811658147406,True,False, Media insource,0.01,46.653795481111096,1.6688869811897118,5.71608503833001,,-6.643856189774724
0.73_606.7903m/z,606.7902857,0.73135,0.7902857000000267,True,True,0.10574841731993953,0.0927963445723985,True,True, 0um_Ce 250um_Ce Media,3.1735216816944125,41.08553623222222,1.6136889595870036,6.048717203533412,5.0143483019021495,1.6660846992352045
0.81_984.3495m/z,984.349514,0.809916667,0.3495139999999992,True,True,0.5392898066662279,0.15714664185642255,True,True, Media,0.01,47.20946580333333,1.6740290862186482,2.82606900825809,2.4397729807497597,-6.643856189774724
0.71_189.1604m/z,189.1604312,0.7099333329999999,0.16043120000000502,True,True,0.08262688189620625,0.08224644746585194,True,True, 0um_Ce 250um_Ce Media,2.269574351147304,39.83264382,1.6002391328801182,5.351226899727079,4.448136912735135,1.182421751670592
0.89_801.2013m/z,801.201315,0.8949,0.20131500000002234,True,True,0.21621973060228608,0.212503860934994,False,True, 250um_Ce cv,,42.06416401777777,1.6239122621789133,,,
0.84_611.2775n,634.2384891,0.838483333,0.238489100000038,True,True,0.12760247843139,0.10183052937142599,True,True, 0um_Ce 250um_Ce Media,0.6945932298613194,46.73996505333334,1.6696883833418272,1.6344288306573125,1.4509583154519086,-0.5257597459195901
0.72_658.8353m/z,658.8353102000002,0.724216667,0.8353102000002082,True,True,0.16800635976279416,0.15391160117374195,True,True, 0um_Ce 250um_Ce Media,1.961572430207693,39.625353408888884,1.5979731486099304,2.418201713705346,2.0983470442487464,0.9720106072846055
0.70_492.8853m/z,492.8853025,0.69565,0.885302500000023,True,True,0.16385054640819646,0.10815956173207353,True,True, 0um_Ce 250um_Ce Media,2.5397121154810915,39.53842903,1.5970194096120451,3.5634992340735843,3.0196671552177867,1.3446649721524182
2.23_316.6832m/z,316.683237,2.232416667,0.6832370000000196,True,True,0.9551654850532136,0.9903967578171192,False,False, Media cv insource,0.01,47.02767449666667,1.6723535035550134,2.2905024158372203,,-6.643856189774724
0.77_448.1675m/z,448.1674652,0.767066667,0.167465199999981,True,True,0.030919966843987564,0.03371975139790452,True,False, Media insource,0.01,46.37680470666667,1.666300823084487,3.0493352824923488,,-6.643856189774724
0.73_536.8055m/z,536.8054972,0.73135,0.8054971999999907,True,True,0.09036646573920858,0.08327947270044188,True,True, 0um_Ce 250um_Ce Media,2.636949665341296,41.595857862222225,1.6190500855030578,4.189006104939606,3.513020007524277,1.3988700329940686
2.00_534.2044m/z,534.2043852,1.998166667,0.204385200000047,True,True,0.7531687389579125,0.13795743604919855,True,True, Media,0.01,45.92244444555556,1.6620249974422023,6.560883234371268,5.4166393425675805,-6.643856189774724
2.05_209.0931m/z,209.0930509,2.04745,0.0930509000000086,True,True,0.07291623370172369,0.07829437728257768,True,True, 0um_Ce 250um_Ce Media,1.3303404148147142,39.42414711777778,1.5957623067936015,2.2212485039372205,1.9435125554040993,0.411795457700225
2.94_380.2178m/z,380.2177812,2.937133333,0.21778119999999035,True,True,0.7404829577011719,0.12344758515995605,True,True, Media,0.01,45.849889231111106,1.6613382907939285,7.2014732316690075,5.9366554086594725,-6.643856189774724
3.96_275.0635m/z,275.0635127,3.961483333,0.06351269999998976,True,True,0.10154534257155792,0.09162466797541756,True,False, 0um_Ce 250um_Ce insource,100.0,41.32532366555557,1.6162162637102555,3.0863297301644663,,6.643856189774724
0.73_742.7641m/z,742.7641115,0.73135,0.7641115000000127,True,True,0.1465721806036112,0.17933639879700267,True,True, 0um_Ce 250um_Ce Media,2.237100878777098,41.342623572222216,1.6163980331714192,2.7298226596614517,2.351734534211603,1.1616303140769626
4.12_192.0656m/z,192.0656479,4.118116667,0.06564789999998766,True,True,0.5573479615319609,0.3249572885252988,False,False, 0um_Ce 250um_Ce cv insource,100.0,41.27217605222223,1.6156573674128771,0.6747618210284219,,6.643856189774724
4.19_263.0453m/z,263.0453499,4.189533333,0.04534990000001926,True,True,0.20020247500623986,0.1915515694067563,True,True, 0um_Ce 250um_Ce,100.0,41.13239695555556,1.6141840183892946,1.940280987672407,1.7152737188112208,6.643856189774724
4.13_187.0549m/z,187.0548812,4.12525,0.054881200000011184,True,True,0.7210397412417737,0.05640252704641944,True,False, 250um_Ce insource,100.0,41.07740186111111,1.6136029667396,0.3872305116786922,,6.643856189774724
2.09_451.7306m/z,451.7306187,2.090283333,0.7306186999999795,True,True,0.28015773649897513,0.28575837196578946,False,True, Media cv,0.01,45.3221970488889,1.6563109546574093,1.1077474941211876,,-6.643856189774724
0.84_435.1480m/z,435.1480433,0.838483333,0.14804329999998345,True,True,0.059559738621725276,0.05699893492777059,True,True, 0um_Ce 250um_Ce Media,0.956872577478179,131.73633515666666,2.119705577403843,0.4186958508960893,0.3899111750041888,-0.06360127475268129
0.94_216.0886m/z,216.08855840000004,0.93775,0.08855840000003923,True,True,0.10672685249598654,0.09241443786872117,True,True, 0um_Ce 250um_Ce Media,1.3750826258025195,38.54805026333333,1.5860024165947726,1.6098303550030797,1.4320837379000786,0.45951830973120245
3.78_264.5608m/z,264.5608016,3.776516667,0.5608015999999907,True,True,0.1354858542147538,0.15571999160993982,True,False, 0um_Ce insource,100.0,38.54368706,1.5859532565888137,0.6910205457844424,,6.643856189774724
3.10_320.0879m/z,320.0879395,3.100933333,0.0879395000000045,True,True,0.15880516265278954,0.1257262095588909,True,False, 0um_Ce 250um_Ce insource,100.0,40.67411974,1.6093181628087156,2.237083181155924,,6.643856189774724
0.83_266.1314n,289.1200976,0.831333333,0.12009760000000826,True,True,0.0939984202351202,0.08759154395280831,True,True, 0um_Ce 250um_Ce Media,0.37589881798395336,62.31431440444445,1.794587821182169,4.593681457374619,3.8367195060609136,-1.4115837160623514
0.72_640.8226m/z,640.822591,0.724216667,0.8225909999999885,True,True,0.12210816117259299,0.11227959223795343,True,True, 0um_Ce 250um_Ce Media,1.0830785972333197,40.400064082222215,1.6063820539851947,0.31863951320586464,0.30277530569203576,0.11513794075261934
2.82_561.3042m/z,561.3042021000001,2.816433333,0.3042021000001114,True,True,0.5611985546779078,0.18531997434887296,True,True, Media,0.01,44.85280878333333,1.651789644724753,1.9679146937898933,1.7389266960331848,-6.643856189774724
2.05_325.5198m/z,325.5198425,2.04745,0.5198424999999816,True,True,0.15577959281068451,0.17227831635539373,True,False, Media insource,0.01,45.224363908888904,1.6553724671227348,2.525082151782286,,-6.643856189774724
0.83_474.1601m/z,474.1600818,0.831333333,0.16008180000000038,True,True,0.1015153802805617,0.09741484621606693,True,True, 0um_Ce 250um_Ce Media,0.5053133476380216,45.028651671111106,1.6534889427310149,3.2148366464216185,2.7395995355765077,-0.9847498062498183
1.83_219.6164m/z,219.6164328,1.834616667,0.6164328000000125,True,True,0.10016706716229973,0.0811325153518984,True,False, Media insource,0.01,44.819535941111106,1.6514673555623158,2.9358843464665645,,-6.643856189774724
1.99_120.3792m/z,120.3792048,1.991016667,0.37920479999999657,False,True,,,True,True, relfil,,,,,,
0.73_604.7908m/z,604.7908321000001,0.73135,0.7908321000001024,True,True,0.11691699433620001,0.08802049459559777,True,False, 0um_Ce 250um_Ce Media insource,3.45392832029818,39.98571493666668,1.6019048655220565,4.790777037515322,,1.7882381427905778
1.88_270.8328m/z,270.8327682,1.876766667,0.8327681999999754,True,True,0.03681809307648405,0.02902632216005555,True,False, Media insource,0.01,44.300010297777774,1.64640382717719,4.5732243336251175,,-6.643856189774724
1.22_318.0890m/z,318.0890067,1.215283333,0.0890067000000272,True,True,0.1415836597461861,0.10496517922524284,True,True, 0um_Ce 250um_Ce Media,1.7738439855246129,37.89647770777777,1.5785988462962204,2.269231993375893,1.9775420239660555,0.8268791262072299
0.63_283.9593m/z,283.9592837,0.632083333,0.9592837000000144,True,True,0.2428090899479609,0.1909887247928881,True,False, 250um_Ce insource,,39.785867498888884,1.5997288319427336,,,
0.94_306.0763m/z,306.076277,0.944883333,0.07627700000000459,True,True,0.08429064482336697,0.0650665351736518,True,True, 0um_Ce 250um_Ce Media,1.203700319542711,37.65063638555555,1.575772321211338,0.7273805855449322,0.6661395375133684,0.26747625478446546
2.27_172.0369m/z,172.0368559,2.268116667,0.036855900000006166,True,True,0.7434794793212682,0.1325588256274157,True,False, 250um_Ce insource,0.6610526399320982,39.55887012666667,1.5972438788614045,0.0953744586093509,,-0.5971629360965929
3.63_128.0621m/z,128.0621442,3.62725,0.062144200000005874,True,False,,,True,True, 0um_Ce 250um_Ce Blanks,100.0,39.492831792222226,1.5965182754849123,0.3049684411696837,,6.643856189774724
0.73_538.8012m/z,538.8012127000002,0.73135,0.8012127000001783,True,True,0.12092223823271832,0.04709145094892527,True,False, 0um_Ce 250um_Ce Media insource,3.013896751699069,39.43117338666667,1.5958397009325225,4.233318454475203,,1.5916299947847334
1.41_198.1007m/z,198.100728,1.414533333,0.1007280000000037,True,True,0.6492789060413089,0.14050353847070382,True,True, 0um_Ce 250um_Ce,100.0,38.97866114555556,1.5908269177194363,2.8430756662928456,2.455629189153083,6.643856189774724
0.74_150.0146m/z,150.0146071,0.7385,0.014607100000006312,True,True,0.03990501657121931,0.0451887204358541,True,False, Media insource,0.01,43.69962219000001,1.6404776822448501,3.286981366968192,,-6.643856189774724
0.66_257.1347m/z,257.1346909,0.66065,0.1346909000000096,True,True,0.16048710544458786,0.07726800274805704,True,False, 0um_Ce Media insource,0.06996998609207372,147.67871277077774,2.169317898206589,8.27579082012943,,-3.837119984886359
2.65_603.1834m/z,603.183356,2.645466667,0.1833560000000034,True,True,0.17595923146959655,0.15925683889540498,True,True, 0um_Ce 250um_Ce,100.0,39.289149025555545,1.5942726224104882,0.9468688920441966,0.8553820614172579,6.643856189774724
1.17_228.1445m/z,228.1444871,1.17285,0.1444870999999921,True,True,0.07365597756744795,0.08089003485099265,True,True, 0um_Ce 250um_Ce Media,0.7223348234036382,43.72982427555557,1.6407777321742674,2.033553529603931,1.78826739112565,-0.46926037121921144
4.37_333.1050m/z,333.1050097,4.3739,0.10500969999998233,True,True,0.13155426493391334,0.16464824967748887,True,False, 0um_Ce 250um_Ce insource,100.0,39.26218179111111,1.59397442958677,1.7041831817182267,,6.643856189774724
2.04_224.0899m/z,224.0898624,2.0403,0.08986239999998702,True,True,0.14489216633362872,0.14598705390927047,True,True, 0um_Ce 250um_Ce Media,1.4548308002575558,37.157067746666655,1.5700414342858515,1.9749449705043949,1.7443544082654092,0.5408513745605937
2.15_272.6679m/z,272.6679267,2.147433333,0.6679267000000095,True,True,0.16642102501596082,0.17128352666860544,True,False, Media insource,0.01,43.36532983777778,1.6371426539935372,2.3922690392470813,,-6.643856189774724
2.63_153.1104m/z,153.11042519999995,2.631183333,0.11042519999995193,True,True,0.1417499494259936,0.0963052804045495,True,False, 0um_Ce 250um_Ce insource,100.0,39.058640771111115,1.591717125898144,0.6474378896403963,,6.643856189774724
3.97_325.0706m/z,325.0705806,3.968616667,0.07058060000002797,True,True,0.1753451157662416,0.11989191993986548,True,False, 0um_Ce 250um_Ce insource,100.0,39.00467894888889,1.5911167075341448,1.7859601858388998,,6.643856189774724
0.71_703.3673m/z,703.3672908,0.7099333329999999,0.3672907999999779,True,True,0.16478455158229155,0.14360393393084125,True,False, 0um_Ce 250um_Ce Media insource,4.572462207465744,36.91496582777777,1.5672024707318166,4.586164868210572,,2.192971245790924
2.14_327.8624m/z,327.8624396,2.140283333,0.8624396000000161,True,True,0.13526293765627054,0.10052028351572648,True,False, Media insource,0.01,43.379351111111106,1.6372830513441146,1.788770373607934,,-6.643856189774724
0.72_705.8379m/z,705.8379062000001,0.724216667,0.8379062000001339,True,True,0.15198553874267898,0.16516138407639455,True,True, 0um_Ce 250um_Ce Media,1.5976173723804503,38.86490932555555,1.5895576588044853,2.2313958938555145,1.9515551972614715,0.6759219257455852
2.35_158.5283m/z,158.52826930000003,2.346683333,0.5282693000000336,True,True,0.0728686058568238,0.06076528117331821,True,False, 0um_Ce 250um_Ce insource,100.0,38.79199328999999,1.588742095985891,2.8139876202533256,,6.643856189774724
1.21_294.1793m/z,294.1792633,1.20815,0.17926330000000235,False,True,,,True,True, relfil,,,,,,
0.72_765.8368m/z,765.8367935,0.7170833329999999,0.8367934999999989,True,True,0.17702853591939435,0.17513892341217324,True,True, 0um_Ce 250um_Ce Media,3.2181184741570688,36.644963966666666,1.5640142989835313,2.9415957402816217,2.5168840117288434,1.6862174394649059
0.73_700.7955m/z,700.7954708999997,0.73135,0.7954708999998275,True,True,0.13299500850546686,0.10572670603981736,True,True, 0um_Ce 250um_Ce Media,1.4649782757066852,38.642850878888886,1.5870691590296273,1.5579400413325823,1.3851406890758429,0.550879270952906
0.83_447.1463m/z,447.1462875,0.831333333,0.1462875000000281,True,True,0.2502854654425668,0.19637833328423354,True,False, 0um_Ce 250um_Ce Media insource,0.2023264226789636,43.09303909000001,1.6344071233173088,3.765823088585642,,-2.3052433549284843
0.94_247.1297m/z,247.1297312,0.944883333,0.12973120000000904,True,True,0.09227997478328842,0.032112140610537014,True,True, Media,0.01,42.848170796666665,1.631932286472272,2.242174656577186,1.9587223426461935,-6.643856189774724
0.84_146.0938m/z,146.0937743,0.838483333,0.09377430000000686,True,True,0.08390286314020816,0.07956753884676802,True,True, 0um_Ce 250um_Ce Media,4.107271685274643,36.59908316,1.5634702060627137,3.205919627510987,2.736286394183874,2.0381803809752577
0.72_867.8182m/z,867.8181968,0.7170833329999999,0.8181968000000097,True,True,0.1378909178744853,0.12121524309464332,True,True, 0um_Ce 250um_Ce Media,3.0184644772613884,36.50075051222222,1.5623017943185498,3.818511841028937,3.2183359935755265,1.5938148229229117
2.83_219.1126m/z,219.1126019,2.830716667,0.11260189999998715,True,True,0.06971152227837554,0.0661385888194851,True,True, 0um_Ce 250um_Ce Media,1.0866879522798891,36.35664272444443,1.5605837724166514,0.5925803437138669,0.5515179743615717,0.11993772295103894
