Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_insource,groups,fc,-logp,logfc,hits
2.63_153.1104m/z,153.11042519999995,2.631183333,0.11042519999998036,True,True,0.1417499494259936,0.0963052804045495,False, 0um_Ce 250um_Ce insource,3.8180967965845856,2.1742410951010167,1.9328536784836947,
3.97_325.0706m/z,325.0705806,3.968616667,0.07058060000002797,True,True,0.1753451157662416,0.11989191993986548,False, 0um_Ce 250um_Ce insource,2.1648992961834757,1.7677814455473149,1.1142999172033965,
0.71_703.3673m/z,703.3672908,0.7099333329999999,0.3672907999999779,True,True,0.16478455158229155,0.14360393393084125,False, 0um_Ce 250um_Ce Media insource,0.8296389794436714,0.7609734259969141,-0.26944441610629594,
2.14_327.8624m/z,327.8624396,2.140283333,0.8624396000000161,True,True,0.13526293765627054,0.10052028351572648,False, Media insource,,,,
0.72_705.8379m/z,705.8379062000001,0.724216667,0.8379062000001339,True,True,0.15198553874267898,0.16516138407639455,True, 0um_Ce 250um_Ce Media,1.1549260468287872,0.5021149638430411,0.20780047476758,0
2.35_158.5283m/z,158.52826930000003,2.346683333,0.5282693000000336,True,True,0.0728686058568238,0.06076528117331821,False, 0um_Ce 250um_Ce insource,2.20337763696925,2.4951590182202343,1.1397167797833243,
1.21_294.1793m/z,294.1792633,1.20815,0.17926330000000235,False,True,,,True, relfil,,,,
0.72_765.8368m/z,765.8367935,0.7170833329999999,0.8367934999999989,True,True,0.17702853591939435,0.17513892341217324,True, 0um_Ce 250um_Ce Media,0.9493770575127114,0.11634142893685308,-0.07494690862598559,0
0.73_700.7955m/z,700.7954708999997,0.73135,0.7954708999999411,True,True,0.13299500850546686,0.10572670603981736,True, 0um_Ce 250um_Ce Media,1.0890312575389751,0.3779901273258824,0.1230453630991729,0
0.83_447.1463m/z,447.1462875,0.831333333,0.1462875000000281,True,True,0.2502854654425668,0.19637833328423354,False, 0um_Ce 250um_Ce Media insource,0.8679434159035165,0.17332436380892258,-0.2043271032041444,
0.94_247.1297m/z,247.1297312,0.944883333,0.12973119999998062,True,True,0.0922799747832884,0.032112140610537014,True, Media,,,,0
0.84_146.0938m/z,146.0937743,0.838483333,0.09377430000000686,True,True,0.08390286314020816,0.07956753884676802,True, 0um_Ce 250um_Ce Media,0.8352413023792382,0.6079971111184671,-0.2597350404694975,0
0.72_867.8182m/z,867.8181968,0.7170833329999999,0.8181968000000097,True,True,0.13789091787448526,0.12121524309464332,True, 0um_Ce 250um_Ce Media,0.9391914782887332,0.17878961089861484,-0.09050877660800873,0
2.83_219.1126m/z,219.1126019,2.830716667,0.11260189999998715,True,True,0.06971152227837554,0.0661385888194851,True, 0um_Ce 250um_Ce Media,0.822821279672166,1.2662538013120102,-0.2813489897939346,5
3.63_201.0913m/z,201.0913163,3.6344,0.09131630000001678,True,True,0.046723136649871634,0.04175522606849378,False, 250um_Ce insource,100.0,3.7175063264493566,6.6438561897747235,
2.16_351.5403m/z,351.5402687,2.161716667,0.5402687000000128,True,True,0.04807259558248985,0.033337455201526665,False, Media insource,,,,
3.12_189.0911m/z,189.0911002,3.115216667,0.09110019999999963,False,True,,,True, relfil,,,,
0.83_746.3133m/z,746.3132623,0.831333333,0.3132623000000194,True,True,0.32669115936305354,0.1765200594431421,True, 250um_Ce Media cv,100.0,0.3735890772097316,6.6438561897747235,
0.95_226.0589m/z,226.0588748,0.952183333,0.05887480000001233,True,True,0.17659201769114252,0.14616006725035094,True, 0um_Ce 250um_Ce Media,1.0634175786242472,0.22719208088478915,0.08870821992949532,0
3.95_279.0951m/z,279.09512830000006,3.9472,0.0951283000000558,True,True,0.47109035518016396,0.07243477714722987,False, 250um_Ce cv insource,100.0,2.707341266595506,6.6438561897747235,
0.75_863.0887m/z,863.0886957,0.752783333,0.08869570000001659,True,True,0.5289587820244872,0.15307243439801116,True, 0um_Ce 250um_Ce Media cv,1.3558667870180314,0.545724899527823,0.4392154416385519,
0.72_559.0212m/z,559.0212343,0.7170833329999999,0.02123429999994641,True,True,0.0659863959218794,0.0733117259289354,True, Media,,,,0
2.23_376.7043m/z,376.7042683,2.232416667,0.7042683000000238,True,True,0.6800966241610851,0.4231211411634379,False, Media cv insource,100.0,0.2852357284807494,6.6438561897747235,
2.13_328.8538m/z,328.85381960000007,2.126,0.8538196000000653,True,True,0.11240628188898512,0.0788617266746689,False, Media insource,,,,
0.73_504.8518m/z,504.8518268,0.73135,0.8518268000000262,True,True,0.10861444105385754,0.10113151824273936,True, 0um_Ce 250um_Ce Media,1.0546663905938272,0.19513214841386872,0.07678672144514094,0
2.07_273.6522m/z,273.6521856,2.068866667,0.6521855999999957,True,True,0.08643183561155883,0.06686938643770067,False, Media insource,,,,
0.98_185.0421m/z,185.0420517,0.980733333,0.0420517000000018,True,True,0.18705336264638,0.11586547942586675,True, 0um_Ce 250um_Ce Media,1.329534316434824,0.9876144710992883,0.4109210148875039,0
1.24_146.1295m/z,146.1294624,1.24385,0.1294623999999942,True,True,0.08792488336882474,0.08740062090889428,False, Media insource,,,,
3.96_931.2011m/z,931.2011316,3.961483333,0.20113159999993968,True,True,0.607792827683929,0.4535441280162836,True, 0um_Ce 250um_Ce cv,3.2250754629212235,1.5972076727366349,1.6893329182749603,
3.37_295.1523m/z,295.1522968999999,3.370883333,0.15229689999995344,True,True,0.06393776692356383,0.054626201670532316,True, 0um_Ce 250um_Ce,1.1011854531361929,0.37772748253987387,0.13905745690327356,19
1.23_91.0179m/z,91.0179004,1.229566667,0.017900400000002037,True,True,0.12302430877940428,0.12042428483282673,False, 0um_Ce 250um_Ce Media insource,1.5773757397169537,1.4608697965700974,0.6575263590873345,
1.78_460.0924m/z,460.0924011,1.7775,0.09240110000001778,True,True,0.11861707077564244,0.14885587959838856,True, Media,,,,0
0.84_226.1553m/z,226.1553493,0.838483333,0.15534930000001168,False,True,,,True, relfil,,,,
1.21_321.0701m/z,321.0701385,1.20815,0.07013849999998456,True,True,0.2017446710068012,0.1676791124733378,True, 0um_Ce 250um_Ce Media,1.2351165771252737,0.7313947064263953,0.30464721776391057,0
0.79_632.1371m/z,632.1371038999997,0.788483333,0.13710389999994274,True,True,0.188217717762448,0.17594605519281722,True, 0um_Ce 250um_Ce Media,0.2667040400921045,1.973262919265776,-1.906688415567713,0
0.83_271.1408m/z,271.14083989999995,0.831333333,0.14083989999994628,True,True,0.068634353915815,0.07486430580142489,False, 0um_Ce 250um_Ce Media insource,1.0229157410830994,0.09437492953747972,0.03268731328661285,
1.90_160.0579m/z,160.0579033,1.898183333,0.057903299999992434,True,True,0.09580648370122263,0.08819359981669415,True, 0um_Ce 250um_Ce Media,0.9743750769346704,0.1144176696923608,-0.037450863164675115,0
0.73_480.8418m/z,480.841784,0.73135,0.8417839999999615,True,True,0.17420083324437347,0.15392592588380086,False, 0um_Ce 250um_Ce Media insource,0.9421460751304452,0.19123156464351126,-0.08597733491321098,
2.42_389.8804m/z,389.8804421,2.4248,0.8804420999999821,True,True,0.15393842326841187,0.15475982918945735,False, Media insource,,,,
0.71_888.8142m/z,888.8142155999999,0.7099333329999999,0.8142155999998977,True,True,0.22891673120252395,0.2329937278607481,True, 0um_Ce 250um_Ce Media,1.10509346290971,0.15806420188553053,0.14416839022686562,0
1.92_231.6313m/z,231.6312629,1.919616667,0.6312629000000243,True,True,0.7728089117162662,0.9887325861685844,False, Media cv insource,6.258157467826003,0.489231442043888,2.645737960143795,
3.04_196.0950m/z,196.095032,3.0364,0.09503200000000334,True,True,0.1073134229226595,0.09213880844573352,True, 0um_Ce 250um_Ce Media,1.5189089427999218,1.7090017191600282,0.6030353841858818,2
0.80_783.2505m/z,783.2504953,0.7956333329999999,0.2504953000000114,True,True,0.1867672557323139,0.17904621192610806,True, 0um_Ce 250um_Ce Media,0.2904006556595198,1.8364523682284284,-1.783883384268334,0
0.72_491.0339m/z,491.0339248,0.7170833329999999,0.03392479999996567,True,True,0.4881043023031552,0.08963329476018399,False, Media cv insource,0.01,,-6.6438561897747235,
2.14_279.6763m/z,279.6762899,2.140283333,0.676289899999972,True,True,0.16028025133123522,0.2017550807927936,False, Media insource,,,,
1.95_254.6455m/z,254.6455351,1.948166667,0.6455350999999894,True,True,0.1378922026547816,0.14144415025425902,False, Media insource,,,,
2.25_658.2911m/z,658.2910897999999,2.25385,0.29108979999989515,True,True,0.3341941952838816,0.2221605959229244,True, 250um_Ce Media cv,100.0,2.8391824692871253,6.6438561897747235,
0.84_254.0442m/z,254.0442063,0.838483333,0.044206300000013236,True,True,0.14515021041501822,0.08307384986872872,False, 0um_Ce 250um_Ce Media insource,1.1030765509556972,0.3768988768806876,0.14153291409515414,
2.74_415.1266m/z,415.1266341,2.744733333,0.12663409999998976,True,True,0.3569016397555538,0.17167409449815113,True, 0um_Ce 250um_Ce Media cv,0.7761417662481206,0.6922454045345003,-0.3656079028059095,
0.60_308.2184m/z,308.2183833,0.596383333,0.2183833000000277,True,True,0.08342232519506541,0.07865782001816066,True, Media,,,,0
0.80_709.1674m/z,709.1673507999999,0.7956333329999999,0.16735079999989466,True,True,0.17717475832443666,0.14739353288290474,True, 0um_Ce 250um_Ce Media,0.9420488892250216,0.16079507719536767,-0.08612616200019052,0
1.98_210.8115m/z,210.8115076,1.976733333,0.8115075999999988,True,True,0.8984746131647195,1.1033165928310429,False, Media cv insource,0.21184072832567435,0.3088923770034586,-2.238948107518037,
2.64_179.5818m/z,179.5818073,2.638316667,0.5818073000000084,True,True,0.13202283196423356,0.11650862306137864,True, 0um_Ce 250um_Ce Media,1.0460800659101133,0.09822715452666156,0.06499327822999405,0
0.72_590.8521m/z,590.8520568,0.724216667,0.8520568000000139,True,True,0.11275160965101975,0.07282328300439911,True, 0um_Ce 250um_Ce Media,0.9289216893348546,0.32811708615442925,-0.10637111633144286,0
1.17_263.0638m/z,263.0638107,1.1657,0.06381069999997635,True,True,0.10072576321675704,0.08312116017715293,True, 0um_Ce 250um_Ce Media,1.0709479443922385,0.2335697826878149,0.09888835665927843,0
1.95_336.6889m/z,336.6888843000001,1.948166667,0.6888843000000406,False,True,,,True, relfil,,,,
4.12_249.0539m/z,249.0538508,4.118116667,0.053850799999992205,True,True,0.10211097336250996,0.07907730238352635,False, 0um_Ce 250um_Ce insource,3.1466106180101203,2.4556674869129904,1.6537986612476314,
0.72_632.8113m/z,632.8113162999998,0.724216667,0.8113162999999304,True,True,0.11523019334961015,0.13714091119563498,True, 0um_Ce 250um_Ce Media,1.0568583696664289,0.23832242877761994,0.07978205309672376,0
0.84_219.1345m/z,219.1344765,0.838483333,0.13447650000000522,True,True,0.9190676504172034,0.9408461541325224,False, Media cv insource,0.8661164919158931,0.0270648283689389,-0.20736701565506352,
0.70_472.9037m/z,472.9037067,0.69565,0.9037066999999864,True,True,0.16308222727623964,0.1553068077380652,True, 0um_Ce 250um_Ce Media,0.8165622280283291,0.661774947803616,-0.29236526097180604,0
2.21_594.2969m/z,594.296915,2.211,0.2969150000000127,True,True,0.1948502953272146,0.12983116765470298,True, 0um_Ce 250um_Ce Media,1.7843798564331692,1.0511666571491358,0.8354227669721614,0
1.21_113.0353m/z,113.0352813,1.20815,0.03528130000000829,True,True,0.10287572299707057,0.10400960993598037,False, Media insource,,,,
1.18_293.1013m/z,293.10128189999995,1.179983333,0.10128189999994676,True,True,0.19686440706111885,0.1807745942025434,True, 0um_Ce 250um_Ce Media,1.5278077117331643,0.8134840001014458,0.6114629787233167,24
0.72_935.8057m/z,935.8057238,0.7170833329999999,0.8057238000000098,True,True,0.3149621470097081,0.27060847497372603,True, 0um_Ce 250um_Ce Media cv,0.971305920740176,0.049295751828022205,-0.042002339073985664,
0.72_653.8222m/z,653.8222023,0.724216667,0.8222022999999581,True,True,0.14291514331154118,0.1026827637858855,False, 0um_Ce 250um_Ce Media insource,0.9484239069436324,0.2558018995862433,-0.07639606556141333,
0.77_85.0291m/z,85.02907894,0.767066667,0.029078940000005105,True,True,0.3822432523882958,0.08139222038946978,False, 0um_Ce 250um_Ce Media cv insource,0.025977449489842826,2.64858732605659,-5.266596398287803,
2.18_418.7140m/z,418.7139589,2.176,0.7139588999999659,True,True,0.8918424849400184,0.9217678450780412,True, 250um_Ce Media cv,100.0,0.42168928909910003,6.6438561897747235,
3.53_399.0714m/z,399.0714357,3.5279833330000003,0.071435699999995,True,True,0.2796198026371653,0.09543460460692957,False, 0um_Ce 250um_Ce insource,62.17590027360979,2.6711219810342466,5.95828358692937,
2.33_542.7531m/z,542.753087,2.3324,0.7530870000000505,True,True,0.1810488836987629,0.22205783049353087,False, Media insource,,,,
0.71_771.3555m/z,771.3554790000003,0.7099333329999999,0.3554790000000594,False,True,,,True, relfil,,,,
0.65_239.9676m/z,239.9675899,0.653516667,0.9675899000000072,True,True,0.1528472541766674,0.1584101329816201,True, 0um_Ce 250um_Ce Media,0.8797011643067935,0.3612416297223284,-0.1849145734009016,0
0.65_316.9334m/z,316.9334283,0.646366667,0.9334283000000028,True,True,0.2220130613922213,0.1615129580025312,True, 250um_Ce,100.0,1.6141802737383926,6.6438561897747235,0
1.34_107.5996m/z,107.5995773,1.336683333,0.5995773000000071,True,True,0.07155126103950799,0.05105879485135677,False, Media insource,,,,
0.72_595.8709m/z,595.8708753999998,0.724216667,0.8708753999999317,False,True,,,True, relfil,,,,
2.35_413.7193m/z,413.7192836,2.353816667,0.7192836000000398,True,True,0.18247220200619296,0.16414144508946135,False, Media insource,,,,
2.33_462.7317m/z,462.7316654,2.32525,0.7316653999999971,True,True,0.2300917306621549,0.240955526371882,False, Media insource,,,,
1.91_291.1664m/z,291.16640730000006,1.912466667,0.16640730000005988,True,True,0.4571639582607845,0.040087978752403865,False, Media cv insource,100.0,0.2852357284807494,6.6438561897747235,
0.68_356.9108m/z,356.9107725,0.6820666670000001,0.9107725000000072,True,True,0.1294911002820088,0.13206863671437236,True, 0um_Ce 250um_Ce Media,0.7541927356310674,0.9939317512378733,-0.4069948403498525,0
0.72_637.8511m/z,637.8510824,0.724216667,0.8510823999999957,True,True,0.1224357294861924,0.0997434034176852,True, 0um_Ce 250um_Ce Media,1.2888901327568292,0.847629514146344,0.3661292910988618,0
1.17_327.1595m/z,327.159459,1.17285,0.15945899999996982,True,True,0.2883380609439585,0.19330860190510835,True, 0um_Ce 250um_Ce Media,0.4021560815871188,1.2624124423049827,-1.3141725575903909,4
2.23_241.6580m/z,241.6579679,2.225283333,0.6579678999999885,True,True,0.08751178965602054,0.07599504041007378,False, Media insource,,,,
0.66_133.5849m/z,133.5848727,0.66065,0.5848727000000054,True,True,0.18459725988187686,0.1406774763457585,False, 0um_Ce 250um_Ce Media insource,0.8980118303311347,0.1978724612029956,-0.15519364385452988,
2.92_484.7515m/z,484.7514738,2.915716667,0.7514737999999852,True,True,0.11132134224217877,0.08184736228409605,True, Media,,,,0
2.30_523.7551m/z,523.7550729,2.2966833330000003,0.7550728999999592,True,True,0.3364375934028607,0.2943143613433722,True, 250um_Ce Media cv,3.0855458199170296,1.2220825661245538,1.6255257185594532,
2.15_215.1389m/z,215.13888030000004,2.154566667,0.13888030000003934,True,True,0.4585190339396854,0.5633758793596002,False, 0um_Ce 250um_Ce Media cv insource,0.9064537777677588,0.0591835340024476,-0.14169463949090974,
2.23_356.7143m/z,356.7143334,2.225283333,0.7143333999999868,True,True,0.24101175354019866,0.17750441967484148,False, Media insource,,,,
2.29_711.6220m/z,711.622018,2.28955,0.6220180000000255,False,True,,,True, relfil,,,,
4.11_1555.3837m/z,1555.383657,4.110983333,0.3836570000000848,True,True,0.3678571978126792,0.4549672552410327,True, 250um_Ce cv,100.0,1.2151094962538145,6.6438561897747235,
2.16_471.7295m/z,471.7294943,2.161716667,0.7294942999999989,True,True,0.5067855986621939,0.10509624116747754,True, 250um_Ce cv,100.0,3.0034100121697875,6.6438561897747235,
0.80_273.0894m/z,273.0894094,0.802766667,0.08940939999996544,True,True,0.08807873287461385,0.08627730161489656,True, 0um_Ce 250um_Ce Media,1.0090408557755823,0.03687946570203597,0.012984589936368552,2
3.58_105.0704m/z,105.0704472,3.584416667,0.07044720000000383,True,True,0.07327364755767045,0.07371447712075363,False, 0um_Ce 250um_Ce insource,0.9535314932492464,0.2170740809585526,-0.06864750621384627,
1.21_436.1450m/z,436.1450116,1.20815,0.1450116000000321,True,True,0.1744486730588423,0.15958487421245007,True, 0um_Ce 250um_Ce Media,0.7919599019714184,0.6364988926302452,-0.33650070838481666,1
0.72_799.8317m/z,799.831735,0.7170833329999999,0.8317349999999806,True,True,0.13959699675904907,0.11676246509557656,True, 0um_Ce 250um_Ce Media,1.1125597728907872,0.4374780967980626,0.15388284775237535,0
0.84_468.2000m/z,468.1999854,0.838483333,0.1999853999999459,True,True,0.123320517656887,0.0919717427204244,True, 0um_Ce 250um_Ce Media,1.0610694307114743,0.19645996454041434,0.08551906159278158,0
3.78_413.1235m/z,413.1235322,3.78365,0.1235321999999428,True,True,0.15683724853523065,0.13334878963793767,True, 0um_Ce,0.01,,-6.6438561897747235,8
3.63_346.6048m/z,346.6048055,3.62725,0.6048054999999977,True,True,0.1280159104781913,0.12200135117819355,False, 250um_Ce insource,100.0,2.3134833695425425,6.6438561897747235,
1.17_1315.4370m/z,1315.436975,1.1657,0.4369750000000749,True,True,0.5954434813829503,0.27014565143434643,True, 250um_Ce Media cv,100.0,0.2852357284807494,6.6438561897747235,
2.08_291.6564m/z,291.6563683,2.08315,0.6563682999999969,True,True,0.5472832688419612,0.16749487941024216,False, Media cv insource,100.0,0.2852357284807496,6.6438561897747235,
0.77_512.1605m/z,512.1605498,0.767066667,0.1605498000000125,True,True,0.1441864784318069,0.16757254952054645,False, Media insource,,,,
4.78_196.0610m/z,196.0610362,4.779533333,0.06103619999998955,True,True,0.3866667298804221,0.15004288906193325,False, 0um_Ce 250um_Ce cv insource,50.215960913648566,3.367657209568381,5.650074085977961,
0.77_860.2694m/z,860.2693684000003,0.767066667,0.2693684000000758,True,True,0.1402438244082934,0.15050932607265582,False, Media insource,,,,
3.98_572.1081m/z,572.1081404,3.975766667,0.10814040000002476,True,True,0.16761183642142874,0.1779701116672281,True, 0um_Ce 250um_Ce,1.7073020028323924,1.3052465376211353,0.7717182777278526,0
4.39_184.0736m/z,184.0736193,4.388183333,0.07361930000001847,True,True,0.1484025621867827,0.1177344867281475,False, 250um_Ce insource,100.0,2.819161712260384,6.6438561897747235,
1.42_246.1459m/z,246.1458976,1.4216666669999998,0.14589759999998364,True,True,0.5250328307198172,0.16898232939476282,True, Media cv,0.01,,-6.6438561897747235,
